NAV,Date
77.0825,13-Jul-23
77.579,14-Jul-23
77.9016,17-Jul-23
77.86,18-Jul-23
78.2068,19-Jul-23
78.6154,20-Jul-23
78.1439,21-Jul-23
77.9866,24-Jul-23
78.1111,25-Jul-23
78.5034,26-Jul-23
78.0522,27-Jul-23
78.1127,28-Jul-23
78.259,31-Jul-23
78.1303,01-Aug-23
77.4694,02-Aug-23
77.0012,03-Aug-23
77.338,04-Aug-23
77.5942,07-Aug-23
77.4382,08-Aug-23
77.5608,09-Aug-23
77.292,10-Aug-23
76.8394,11-Aug-23
76.8131,14-Aug-23
76.8946,16-Aug-23
76.5446,17-Aug-23
76.2904,18-Aug-23
76.7582,21-Aug-23
76.9051,22-Aug-23
77.1141,23-Aug-23
77.0325,24-Aug-23
76.5058,25-Aug-23
76.8193,28-Aug-23
77.0739,29-Aug-23
77.1925,30-Aug-23
77.0024,31-Aug-23
77.4403,01-Sep-23
77.7241,04-Sep-23
77.8709,05-Sep-23
78.1894,06-Sep-23
78.6625,07-Sep-23
79.0767,08-Sep-23
79.6648,11-Sep-23
79.3221,12-Sep-23
79.2859,13-Sep-23
79.6086,14-Sep-23
79.974,15-Sep-23
79.7149,18-Sep-23
78.9892,20-Sep-23
78.3447,21-Sep-23
78.0598,22-Sep-23
78.0815,25-Sep-23
78.1724,26-Sep-23
78.4934,27-Sep-23
78.4038,29-Sep-23
78.2061,03-Oct-23
77.7626,04-Oct-23
78.055,05-Oct-23
78.5288,06-Oct-23
77.8645,09-Oct-23
78.5129,10-Oct-23
79.0359,11-Oct-23
79.0401,12-Oct-23
78.8657,13-Oct-23
78.8131,16-Oct-23
79.1581,17-Oct-23
78.6525,18-Oct-23
78.4839,19-Oct-23
77.9583,20-Oct-23
76.9622,23-Oct-23
76.371,25-Oct-23
75.5283,26-Oct-23
76.1516,27-Oct-23
76.3506,30-Oct-23
76.0747,31-Oct-23
75.8525,01-Nov-23
76.4233,02-Nov-23
76.7743,03-Nov-23
77.5452,06-Nov-23
77.549,07-Nov-23
77.802,08-Nov-23
77.6062,09-Nov-23
77.789,10-Nov-23
77.7344,13-Nov-23
78.5944,15-Nov-23
78.7996,16-Nov-23
78.7959,17-Nov-23
78.5815,20-Nov-23
78.8286,21-Nov-23
78.9655,22-Nov-23
78.9027,23-Nov-23
78.8806,24-Nov-23
79.0701,28-Nov-23
79.6914,29-Nov-23
80.0796,30-Nov-23
80.6394,01-Dec-23
82.2141,04-Dec-23
82.3808,05-Dec-23
82.6448,06-Dec-23
82.577,07-Dec-23
82.619,08-Dec-23
82.8273,11-Dec-23
82.473,12-Dec-23
82.6881,13-Dec-23
83.6491,14-Dec-23
84.0546,15-Dec-23
84.0961,18-Dec-23
84.0692,19-Dec-23
82.8711,20-Dec-23
83.3134,21-Dec-23
83.8702,22-Dec-23
84.2281,26-Dec-23
85.0513,27-Dec-23
85.4602,28-Dec-23
85.5209,29-Dec-23
85.4006,01-Jan-24
85.1343,02-Jan-24
84.8522,03-Jan-24
85.5689,04-Jan-24
85.6147,05-Jan-24
84.9052,08-Jan-24
85.0638,09-Jan-24
85.2004,10-Jan-24
85.3244,11-Jan-24
85.8149,12-Jan-24
86.2032,15-Jan-24
86.0646,16-Jan-24
84.4554,17-Jan-24
84.1101,18-Jan-24
84.7262,19-Jan-24
